,Gene1,Gene2,Gene3,Gene4,Gene5,Gene6,Gene7,Gene8,Gene9,Gene10,Gene11,Gene12,Gene13,Gene14,Gene15,Gene16,Gene17,Gene18,Gene19,Gene20,Gene21,Gene22,Gene23,Gene24,Gene25,Gene26,Gene27,Gene28,Gene29,Gene30,Gene31,Gene32,Gene33,Gene34,Gene35,Gene36,Gene37,Gene38,Gene39,Gene40,Gene41,Gene42,Gene43,Gene44,Gene45,Gene46,Gene47,Gene48,Gene49,Gene50,Gene51,Gene52,Gene53,Gene54,Gene55,Gene56,Gene57,Gene58,Gene59,Gene60,Gene61,Gene62,Gene63,Gene64,Gene65,Gene66,Gene67,Gene68,Gene69,Gene70,Gene71,Gene72,Gene73,Gene74,Gene75,Gene76,Gene77,Gene78,Gene79,Gene80,Gene81,Gene82,Gene83,Gene84,Gene85,Gene86,Gene87,Gene88,Gene89,Gene90,Gene91,Gene92,Gene93,Gene94,Gene95,Gene96,Gene97,Gene98,Gene99,Gene100
Gene11,0.10285871156721105,0.4158262001460631,0.7108398126214972,0.5855981535575987,0.5629373927259322,0.6360992813232536,0.3657943521794757,0.804711755727503,0.6172546039107603,0.539859953078974,1.0,0.9017505664936324,0.685120320961293,0.05977082887659052,0.45570819127622836,0.8691170280658796,0.530327216344396,0.3599850418406388,0.7878955086446899,0.16977509703800686,0.3655169337150613,0.2190302677106546,0.8391790494866571,0.7392350919415883,0.8162703624468355,0.2683359051382676,0.8506905716726578,0.808845636226871,0.2832203945311695,0.5296660681340136,0.29293314989642427,0.6169790626889943,0.1951871217037231,0.42165231900804173,0.24407235981189757,0.5157839129782178,0.45556771685258174,0.36752563373222674,0.37868379837279853,0.17727987603613132,0.2870819983007018,0.6773213657972936,0.2121179651965528,0.45148031307520436,0.4813679050624626,0.39513622764690204,0.28610006796373505,0.2216852776680312,0.519454439842747,0.45287406922357315,0.5201007236739275,0.7495057953469595,0.9433769377885879,0.5672998002076,0.8428516584495361,0.24199803676694165,0.4220787359695721,0.28534017600373585,0.3232070669005894,0.516918847091069,0.8386852830318205,0.9802865651735911,0.6323944180475616,0.3897675470449498,0.23456918347923778,0.39495757944477716,0.5541591573137603,0.10451048227216853,0.5643086224673928,0.35165483103138395,0.2733955336028768,0.47697056010795147,0.2492050050936621,0.4923697425134037,0.7059537227410039,0.632350483290243,0.3487543489316584,0.35653690789314574,0.22067195315521,0.9153058807074016,0.812876526012412,0.29451470715551076,0.2957956119005263,0.6779360915352464,0.696608625147022,0.32646374325379446,0.5157714945021652,0.48650203738151454,0.5971196095285194,0.48198113440456974,0.6146961777110743,0.7964725231190105,0.7583272695001566,0.38877738441504,0.19402416329331312,0.36052966245500817,0.46009964311225626,0.18723967736652014,0.4463451150342366,0.33913621984089937
Gene12,0.5138762643626953,0.5651619586974079,0.7878405413280595,0.5031043322687394,0.9724848948486201,0.2960691427550531,0.5978262089058507,0.6769386081559678,0.7674593522498632,0.21097977358136566,0.9017505664936324,1.0,0.3376023195761493,0.7158955394769706,0.3524297771197155,0.6491046420321528,0.3711821032224745,0.46940524487052426,0.514986352405221,0.5030828415555024,0.47570064166216586,0.5788335833161217,0.8335171970534446,0.841869299705027,0.39789747410869125,0.7171610667976,0.04540334128499662,0.4632068703916388,0.5066518502806007,0.1306138029233188,0.5055264213661316,0.368948907529824,0.3773458166912778,0.43845634333570965,0.40666971674427144,0.07157369862075508,0.49710401835724755,0.6055982501280595,0.46925778588033795,0.4322031950019368,0.608295764434529,0.4240438715549767,0.6318019182158381,0.7533060667774977,0.1356078568986896,0.6751397385528767,0.4299286744423542,0.5582402256211471,0.8522623056180474,0.7106437282314666,0.7074835528546263,0.8510422138695329,0.45812158504008166,0.6476052628874992,0.44604294679508205,0.8402311863165243,0.4146850653680547,0.9245988596490917,0.9290101625144633,0.47791633312647014,0.8218194120654767,0.25256459840193357,0.22921867266721707,0.6338814884146722,0.25649543555952675,0.8004078210528598,0.7981148822683106,0.3697731558135006,0.02922913896905166,0.6324459133383473,0.7114163804545918,0.9497356067036906,0.40129089351000263,0.39319926182697457,0.5403472124221381,0.7677344952245377,0.47934323182947147,0.23686635762644925,0.40877179664939267,0.47708888413266176,0.7055814254401566,0.3235433480837726,0.6966906007604491,0.6013513557376534,0.5415789737773644,0.7944541410574391,0.7994507111400166,0.17866746211244577,0.3514577457810179,0.7425592385189014,0.21715421664288348,0.5549713346225751,0.6439372519184142,0.4853886059949778,0.3583583716491489,0.7019235347661434,0.609879851640285,0.9142717014760833,0.7889626982794565,0.5191379179135673
Gene13,0.7953529183647221,0.4771422844006873,0.3370424055157989,0.17448048128249938,0.7196251686711109,0.8515679505809033,0.6555978830487065,0.45873944746345335,0.19914467374246636,0.8106367040034226,0.685120320961293,0.3376023195761493,1.0,0.6712009624518328,0.4817159186492391,0.5881466543718475,0.307669416083589,0.7306304440715765,0.45977882130306963,0.6347969323127283,0.9286505077974107,0.16764136550946318,0.2251706783215282,0.7185812502538588,0.45265850829276005,0.5434225015167539,0.32220913358234826,0.31115539775847906,0.8252890635032237,0.5693394002015197,0.6004379016006378,0.47200366463460647,0.19617897988218203,0.3699498690568328,0.3370463572689701,0.6719347386014158,0.6194532466096092,0.5897280346234097,0.5973575269754137,0.09595227955485591,0.7828934300467956,0.42299546934796256,0.6576333661391865,0.484564534773879,0.7157291623699582,0.3588211567242768,0.3087092658936353,0.14458669333867386,0.4670383303604904,0.5756047668385234,0.6659425295189165,0.5411572504260846,0.221764347971663,0.5260466771742073,0.7110192309240221,0.6490039964093508,0.5108920735365912,0.4722389535784743,0.4425289731691314,0.6461966084634052,0.6239703801448797,0.8604225608255619,0.35566614280596276,0.562973737262201,0.4340962642957182,0.45897884931755967,0.32015299965679583,0.5944194204843529,0.3064210988149548,0.24611361914868657,0.48732787133649286,0.6340814293960106,0.523530442189712,0.1714499257069012,0.36732711369282167,0.06374938081027598,0.5719805618502052,0.6118664922206623,0.12294523976577737,0.5181909535622953,0.6274243243380304,0.8381037762912987,0.28774337721589416,0.019470757996629062,0.33836683945665974,0.6151565253415523,0.540515119039156,0.5073763352462656,0.43947399355856487,0.47552065611934746,0.24041061841525269,0.336372473151874,0.31593003572757083,0.698894509107618,0.7772621917752535,0.13801094273442882,0.5354451690609314,0.18116152798125496,0.44414180594467284,0.40171392504294445
Gene14,0.1219626277519591,0.8721663129040533,0.1381202965560161,0.7519723749894978,0.6412492037871013,0.868516506623247,0.39792298204064985,0.6067844986085302,0.6301460375800891,0.6121183829688763,0.05977082887659052,0.7158955394769706,0.6712009624518328,1.0,0.2547025703038075,0.3309051389364433,0.4253682070257444,0.595694972762326,0.051287471530751194,0.21433080724870607,0.1931743025638708,0.5267671950605294,0.9172969618331138,0.4607363766948543,0.5017009878442984,0.42366414038766953,0.46151098592038536,0.5807189010244047,0.410703759654721,0.7325206081262121,0.4541610271949939,0.4052966323020201,0.46120216592072777,0.5023487989667995,0.6676099946441346,0.7336497968093868,0.49863735713867957,0.6514588916905444,0.34308435765220424,0.5045036446313313,0.22555911573384813,0.2762499042377385,0.5510066487225624,0.8011513441937301,0.6922630190007082,0.525587623354714,0.2274743040939458,0.5615765478407888,0.7497150101527692,0.11778359589044118,0.7511774214153848,0.6397705529081367,0.5974038266481855,0.843658079678244,0.26916314926967194,0.790521911911098,0.5726784593079858,0.6837180176572399,0.2791525498429855,0.5056369766931404,0.7071164383205973,0.37774343233954916,0.48683818577778354,0.4504998331980878,0.5645837499253739,0.46532491544960713,0.3760828564991655,0.8663884912889703,0.487613750398445,0.22645130388924306,0.5814582080458939,0.18612716187344341,0.6817492392785506,0.42743053452135593,0.5361829750322981,0.4918040229926368,0.42124607065989716,0.4810451610434061,0.39537074462370403,0.3211252569220487,0.19238084619585322,0.5272220738041268,0.763611224035361,0.4316175274691391,0.5544598019507001,0.5066102915883381,0.43978258781727636,0.2787327808863716,0.6580435479332376,0.3347146520547442,0.14416341780933484,0.26726515771391235,0.28606422231445755,0.44381056484940934,0.22369870534061004,0.7635494096885411,0.26762949087231747,0.23757193883763994,0.6972235673739742,0.6565934968146231
Gene15,0.17443343755402524,0.40051148639937056,0.3744253241405394,0.7861910677889232,0.6478208698958021,0.25992477292800165,0.8588745365379872,0.5772692097465242,0.7276253632294403,0.7101592306826194,0.45570819127622836,0.3524297771197155,0.4817159186492391,0.2547025703038075,1.0,0.5661918389892537,0.1861727268633538,0.0901368547577513,0.2671853478799313,0.6912428242412237,0.4242883936259838,0.5807636805066771,0.3841219255603577,0.5705800199805796,0.7460426204346484,0.7958556037646278,0.1606050653318582,0.47658270556935356,0.6021026251341284,0.5461058889025336,0.5380161523417346,0.3574331825230255,0.3592223705054444,0.4422658285633202,0.46169475291577466,0.4412605055593242,0.3376603351441307,0.8473948044117563,0.22735578518652977,0.8195898215723324,0.8057082636817611,0.34740636072425224,0.6551881300353589,0.7073452344545949,0.6394655321885585,0.36384073502180575,0.47058288657679526,0.675495015976689,0.8570283994477901,0.42473869517065227,0.34683086548231923,0.45152652144081395,0.6313300630220624,0.5397843935304386,0.03984077623062665,0.518581261547717,0.5554138163324629,0.6766667147036467,0.14287192405945331,0.5880788199934839,0.4244106426909478,0.46048772145762956,0.43971655686724703,0.4676840547527143,0.5992853116838668,0.27834553708429105,0.53951072468185,0.6319684945267243,0.6739499131631542,0.5371263305473366,0.5356398608898496,0.627783570054123,0.5129847393637414,0.23527283755576517,0.4061443828552399,0.6385305744651033,0.5265626234578129,0.4173307639853691,0.5138660098601335,0.21896539434019308,0.7474539644167348,0.2642232873584536,0.46197523927715717,0.20075174517273797,0.22905069062654493,0.34288920744638596,0.314612939797057,0.7922932812086525,0.5215896473929043,0.2662488908587957,0.24550063027367186,0.3495709675114914,0.12536432449215296,0.3142296231881919,0.5356255027093586,0.6459924946029345,0.80108929280047,0.47210405014246415,0.6684464380896407,0.6574147943456348
Gene16,0.35124314749482594,0.6753212339087243,0.13144557665161788,0.5186110168599272,0.4143205703820884,0.21259487769707625,0.8358304388534202,0.7315658454873522,0.5633715749597583,0.6005048953387224,0.8691170280658796,0.6491046420321528,0.5881466543718475,0.3309051389364433,0.5661918389892537,1.0,0.6584808346763966,0.946448433059877,0.6056711657106648,0.8245527414995218,0.2356814964451337,0.5432701550138936,0.32818689131288387,0.11645497417359907,0.724944583152014,0.5915795872252974,0.19338264501396818,0.30354524624576124,0.7873264044056356,0.6011042342393385,0.32267883241238643,0.7439019149827002,0.41685098718670677,0.46715414456669513,0.4898648963752112,0.5299256623854209,0.13408328391873453,0.496498644864354,0.37953505102002477,0.4601593405696826,0.48443719983136607,0.22391774726515107,0.6936898608422765,0.21685815346199466,0.7262854756348063,0.44545558546637853,0.5614675857712197,0.4355405424530527,0.48910402517380125,0.7748202633547683,0.5815746021295383,0.6161911201594759,0.7137001180966185,0.6685156343163673,0.30718373854723885,0.49396104718895983,0.724910162808131,0.3563076698401281,0.4482434301221392,0.49211806728755475,0.5534484923745994,0.46963464002754035,0.7918480134382965,0.6041095812857955,0.6237042499225451,0.32832004614912225,0.6980219165694553,0.2553212453448004,0.3773702316150745,0.3122624985091582,0.7261267497741031,0.5380489474023589,0.674264710295098,0.9260732957926339,0.38007282614451987,0.4581454974270057,0.23602321353113465,0.7980515710071693,0.5615199573071021,0.39574864285789796,0.502093686004626,0.33568461005508354,0.5505131675473601,0.39771950812335954,0.5178716263259375,0.194321077358032,0.8227621527648434,0.624772163132516,0.568756954864549,0.6002461011283875,0.3833415053274577,0.7334555123135527,0.22890547341428408,0.10202076321928799,0.39760525889180737,0.38370209987645315,0.5672042387686352,0.28913519636663043,0.3912268817803859,0.9163295435149654
Gene17,0.2480547838391403,0.5635218195073176,0.27602805019312787,0.3819746251231036,0.18131730722207895,0.44776157889316,0.06434526172353933,0.8154879578050453,0.41249375882768113,0.41723883707321413,0.530327216344396,0.3711821032224745,0.307669416083589,0.4253682070257444,0.1861727268633538,0.6584808346763966,1.0,0.3598098754228726,0.4266140974237226,0.8084231453521603,0.4062744692712804,0.2502328804845671,0.6958457403683784,0.6161784050124499,0.27975482767172993,0.3545604926252149,0.2805838037297422,0.5911432130555059,0.29778605709133077,0.5961336316084501,0.7444311897427632,0.5431473374827742,0.4150981073150877,0.6397196644847382,0.6199779043449034,0.15987278398761945,0.47805041336874804,0.2461939385618328,0.6758461245705327,0.8276859111319707,0.713021619547038,0.879650680477051,0.281268468559318,0.6728258761032725,0.2522837163540531,0.6383237209852746,0.46826990356345943,0.7110588730067393,0.8456151119384365,0.5182914482965053,0.03882885301733424,0.37938895269260303,0.3538430354901357,0.31941536170002244,0.22055796941227956,0.8724575755700409,0.7154613541873321,0.24691341778756498,0.2586798332899086,0.7158892184404744,0.36653249485127193,0.5872906171356775,0.5364024278017527,0.6102490281184594,0.6888552581574909,0.8483774667169113,0.20409012619899125,0.5099675584678915,0.17596616623998868,0.5984076533476891,0.31098649865704,0.8411743672913851,0.7169019983292981,0.4226086726341568,0.5473956745521935,0.29496174070240366,0.20072772492887386,0.3131177899172612,0.21350913412184952,0.6877670909106145,0.40965645671109213,0.8533565919317385,0.6019011572799675,0.8447108032324366,0.45396709366717153,0.9089666411173334,0.9405424384973906,0.506246958564289,0.5962176459196594,0.6394452482611344,0.13930666794757662,0.552686804365101,0.4677656228714576,0.47569584269843845,0.4828584339167669,0.2688035857697687,0.3568552762142811,0.1751257589699578,0.7795726362694875,0.3360243392160554
Gene18,0.7452892963927289,0.3095339686080839,0.5291537691016419,0.33971809145554493,0.38408811700141304,0.4581090075217884,0.458851981418705,0.5905325465880561,0.5092953293839799,0.799327199680155,0.3599850418406388,0.46940524487052426,0.7306304440715765,0.595694972762326,0.0901368547577513,0.946448433059877,0.3598098754228726,1.0,0.8764510365507736,0.4161122192013549,0.5210413571872343,0.36834148224611546,0.29239817299126275,0.24781094330414655,0.36557867713452175,0.2695676332239399,0.3899077072671576,0.985445648834667,0.4130366931410631,0.7318224086607679,0.3553905031802407,0.31882069515149186,0.26451679956536095,0.2156984297793587,0.3925261911164596,0.6361009038769001,0.6474527501586786,0.1367809573836603,0.5956557887445544,0.379967925469676,0.8616139199167454,0.5701024589604371,0.6337174185946911,0.02565839160332284,0.22007952151232518,0.6889594050521669,0.4473404636094766,0.6277738303981786,0.7899573463348899,0.2545959803459475,0.4286888333241607,0.348609605897085,0.37724535586683755,0.6000366653949758,0.6457534851386031,0.7846508647986636,0.6013783122926297,0.3957945450757309,0.34525239114596257,0.6071833968343059,0.5006464241765425,0.9167412009241747,0.2323168840817354,0.5327139066225435,0.5327324330803438,0.5259193683150992,0.5543139989465967,0.4568998033341932,0.6541961191215759,0.6526552527798946,0.26899150559939267,0.42542319360010533,0.803393502661246,0.8051209048258936,0.4843559259611224,0.27730899189111574,0.716276979949934,0.6799554497694884,0.5976039615744995,0.48106823639252966,0.32807663651205965,0.5719727188645956,0.3874225795410062,0.6919723923032202,0.6150185486388806,0.9092086244882329,0.3671884787769829,0.6527195652868281,0.21194700436541308,0.6737949009475609,0.48154870310548936,0.8617126704460725,0.7115084256613117,0.5250582024282391,0.15303859926601482,0.4025574662621816,0.8275366381712576,0.17197253136229457,0.2658214517201496,0.1120681628685582
Gene19,0.694223208470798,0.8150336789744923,0.5014421537746394,0.22648631197937064,0.5111108429114439,0.8809648302480632,0.7337859454317379,0.15474639567650633,0.11443548707805784,0.43100072193657907,0.7878955086446899,0.514986352405221,0.45977882130306963,0.051287471530751194,0.2671853478799313,0.6056711657106648,0.4266140974237226,0.8764510365507736,1.0,0.3867326689153626,0.1137553294855223,0.10242525157439486,0.7438834038024973,0.5982309795883096,0.3374300222302371,0.6090120878398595,0.4423315627960956,0.9077748022891416,0.4038763303669334,0.35772561685728693,0.5241617648344046,0.42512892500306115,0.6505811380303883,0.7762839109306772,0.5218939841994741,0.3637567481877524,0.4620110667548512,0.3905328212691179,0.8743899005464145,0.447854384464914,0.3347271140594199,0.28767917082341854,0.5643577008985712,0.5091812038168402,0.639223721981085,0.218493507071786,0.21198384688119387,0.3163663847582456,0.8875581249352869,0.7028172355417972,0.42282572528641754,0.7868617496718876,0.5448506243660234,0.4946643215815727,0.7049731481542323,0.18310345364630137,0.6528062816438213,0.2767784532684075,0.8853809870477769,0.5069473728125178,0.6613475233152878,0.4606045625451774,0.2753909652507693,0.5963734866587751,0.8733020576338026,0.9590746204429852,0.27243645090171825,0.19777470296824545,0.49561587453972994,0.6706638753069349,0.5870950328533049,0.45304208319412687,0.7217786541655984,0.6417194778588291,0.40935596648453554,0.6646065024365246,0.7807838011721336,0.4671268509764809,0.6017462096225425,0.33939197583178277,0.5726056129362447,0.5225164524172479,0.4657001070817667,0.8094435427078002,0.460388220499234,0.4594370421563051,0.012165060102114988,0.5650142827718635,0.6517575284132746,0.7177967653158496,0.0690258983019526,0.6696294375897562,0.8233126455822812,0.42628489683112064,0.541354703070497,0.6312535182854757,0.6691483092919435,0.17886498688533053,0.35989721734057134,0.40666687654844524
Gene20,0.42272782716502927,0.27228592772928173,0.805107085261136,0.1427771265524172,0.7490541560844561,0.1764487256343828,0.8531665852515193,0.5494041132528644,0.33106442899199,0.1445006130494486,0.16977509703800686,0.5030828415555024,0.6347969323127283,0.21433080724870607,0.6912428242412237,0.8245527414995218,0.8084231453521603,0.4161122192013549,0.3867326689153626,1.0,0.679703916336198,0.4428173160058087,0.36608486393588885,0.3832570428534516,0.5910920456119768,0.4078487987606803,0.4507750922667668,0.25228392726582644,0.4996774349376198,0.1838922500616988,0.6818718149561193,0.38794553547634414,0.646530571737275,0.6881486199433962,0.3454246916492236,0.5078910506153992,0.2224719301292838,0.5430489682074551,0.4878030401929275,0.44124416109015513,0.14427234160360985,0.5244785760990485,0.5186044520905773,0.6119821169692949,0.48284861003484814,0.2699167840734783,0.6494485596000322,0.5340719637424518,0.263706219723194,0.3864214242983413,0.473267671838473,0.25126515415423145,0.3283416406503079,0.6577463451434574,0.6595405468522604,0.7885106442056612,0.4175291750855093,0.2825580098187009,0.5664603963571087,0.6857300061477382,0.10390465686688727,0.5409821961790118,0.49560636478585113,0.2065661975182312,0.5384939134855964,0.37173097930906557,0.4549722107919011,0.3267159483244563,0.5221481694829524,0.21907162857216422,0.3859217942281665,0.7017972830673636,0.5926626855369841,0.7334974922137653,0.5064223572568445,0.49853054948428605,0.3486652077817103,0.7075904729970766,0.719768177747534,0.6264470874138559,0.5400963935520614,0.6662385993788904,0.5957943680363992,0.4889758333989081,0.1416713856512477,0.46339768995574904,0.4445196651150937,0.49608908121678763,0.3895581477024629,0.6501806270983548,0.7122278464629263,0.5105305629812377,0.3688624380748135,0.4303718419697591,0.6344180477066684,0.5262221162253549,0.5735358090567519,0.393709097339794,0.2050297360615453,0.35806116216228695
Gene21,0.4367792892291427,0.5272094771180311,0.78193373641069,0.3993864322778133,0.5317643849272398,0.6767644888850495,0.31713043090345866,0.8575255068881096,0.43410980308119834,0.6780195847856485,0.3655169337150613,0.47570064166216586,0.9286505077974107,0.1931743025638708,0.4242883936259838,0.2356814964451337,0.4062744692712804,0.5210413571872343,0.1137553294855223,0.679703916336198,1.0,0.6818858594516886,0.8202542197469438,0.47993444092128934,0.2894091277686777,0.47634511124957957,0.7598767183783686,0.939928847586043,0.591362065438015,0.4897348677485528,0.24192797867622307,0.41806829130429124,0.4894329183007978,0.7602122463125498,0.686440329566447,0.28943607456224557,0.39343019965020004,0.2473167654562894,0.28806801964312534,0.5988614530162694,0.6309600149536845,0.4272881048617674,0.41558090833375777,0.3477070488894258,0.47928194122540185,0.7922395939537923,0.4624496496348963,0.5264259685771674,0.4138612565271874,0.5168938961928905,0.5626140444936686,0.40136794941228343,0.232851968818171,0.6141242072594606,0.5211166449743769,0.7516735665392534,0.2820871625700819,0.2582129909654948,0.7469594748035757,0.3274571177379497,0.2401285956943996,0.2822632018998893,0.802428561142015,0.5386714215793275,0.5201635721379197,0.5059713912180441,0.15729750269754988,0.5154441958627722,0.3234657918848112,0.6323129297213561,0.6537210251917148,0.7134245179251815,0.575478446109772,0.561914909229418,0.5379080683196924,0.6199805363142961,0.5499148056768899,0.5026488638205995,0.6697068240641306,0.7099247574591084,0.2625183008699395,0.17759599195231696,0.6676041824667449,0.5200757289941689,0.5552652845677026,0.47506799283429313,0.5507432416694394,0.485015422606558,0.4529884495761188,0.4537454730105103,0.5240847998703639,0.926803594802835,0.1483984169342924,0.36649527665322085,0.605746152139188,0.5575964385573915,0.5098747519969846,0.7023357244021928,0.7171434326627424,0.3369016861135546
Gene22,0.5272919645295425,0.7145600835848166,0.3631317130854098,0.7052475204344324,0.7914397466164041,0.3488262668492741,0.5332642901677316,0.5436881604657133,0.1407682551912059,0.7354763354823679,0.2190302677106546,0.5788335833161217,0.16764136550946318,0.5267671950605294,0.5807636805066771,0.5432701550138936,0.2502328804845671,0.36834148224611546,0.10242525157439486,0.4428173160058087,0.6818858594516886,1.0,0.7539125459520404,0.5658968118709781,0.5037312076823419,0.40117756410587446,0.7632717090323381,0.47457665429720547,0.5553022689541264,0.5700555105095639,0.297500142690871,0.13008364512782272,0.36055924234688314,0.2969314739494742,0.6715483536165838,0.6796826320326904,0.14995542403933831,0.783034140297995,0.2749858703283384,0.629194664503418,0.5297975495209024,0.5331320311707188,0.6619403508063477,0.6251436807161539,0.7139441664110822,0.6993769900491891,0.6119580737790438,0.20626548612521384,0.3915904860856792,0.7830885107180093,0.3853021853853121,0.5492016921321903,0.5931613425996055,0.5524932515279393,0.20505351380606712,0.4086137569878062,0.5265462455764758,0.3854424776618622,0.44811879938261023,0.857331502885445,0.7522161917244381,0.3672873030875753,0.5298016374725388,0.675478213154481,0.46828234933704393,0.5954515439483286,0.5202542717865992,0.1008959137951948,0.5982505941334099,0.18678412395376065,0.7515602831302224,0.09606128250635149,0.20979851709983016,0.6939120414218989,0.4586274556061563,0.6714251739176349,0.42256958100701497,0.7868573871172575,0.5376487277722832,0.6123633726964917,0.5735596928627751,0.4207747606473556,0.11288549351047705,0.5000839186809981,0.4534026324363293,0.6813469182604965,0.5256020494368694,0.7598654572224419,0.8906256607196565,0.35159384361669316,0.5659162691370647,0.6875221069989363,0.6299998253312505,0.722557807966895,0.330036345891102,0.5287247052252395,0.2659306477667808,0.6634460534909763,0.6489606685627671,0.6251532414303653
Gene23,0.6344724885229387,0.21436203414908978,0.25811159807001854,0.3511110259445683,0.41555511190781036,0.9439954750068769,0.3252547161709357,0.4624189720829492,0.312858701076521,0.9026611942690033,0.8391790494866571,0.8335171970534446,0.2251706783215282,0.9172969618331138,0.3841219255603577,0.32818689131288387,0.6958457403683784,0.29239817299126275,0.7438834038024973,0.36608486393588885,0.8202542197469438,0.7539125459520404,1.0,0.42489952117477137,0.3843088251137458,0.38408177691809353,0.36754134016826495,0.6893668039343697,0.46580074829015217,0.5583492890063104,0.7143185409767525,0.055334565860599594,0.4932246663513385,0.8093894619618831,0.7150536538636832,0.43089186878051344,0.5552550163459122,0.5604073465281051,0.44234184392952325,0.511404076432793,0.733481060995947,0.3662515261158267,0.7403710642636132,0.8338441017427523,0.7275279094398526,0.7060520722527159,0.10516801165091194,0.5178078103770694,0.4880162195894547,0.3561811198164934,0.523488699608747,0.4829255571437823,0.4186101575653785,0.617127693346472,0.9269415865462511,0.6090898636382056,0.6689769279935752,0.6130028932892884,0.5127650667794723,0.30469047437103886,0.8150166388624083,0.3029209029831124,0.5414525381259404,0.4945648470793117,0.3326637047695146,0.7119236603566628,0.5383850357245105,0.7651074952831092,0.6063390018293824,0.361319977723826,0.5319084752087908,0.4592737204247346,0.3096161876303095,0.5672902340641127,0.6704537493165788,0.5804998704493396,0.45041479063539663,0.2558075240947128,0.5229781572604142,0.1246914451160741,0.5278718195560478,0.2398958840396861,0.28505605777083126,0.1258612627197795,0.1840429572266688,0.21678862769530022,0.7370401488115369,0.27570663094387127,0.3046117558722967,0.40565630466765346,0.547886177826634,0.46906377134671956,0.3695552754486047,0.566398440026466,0.29425213943936823,0.47338636547973295,0.3043631156949866,0.3754041925929193,0.3932714118075529,0.4719007312682533
Gene24,0.5844737614367523,0.3410502839484888,0.44019176450792497,0.28671136007703224,0.7130870120676989,0.6195669821864502,0.2858078759933964,0.6790935827039302,0.25600354353377236,0.5725391993745037,0.7392350919415883,0.841869299705027,0.7185812502538588,0.4607363766948543,0.5705800199805796,0.11645497417359907,0.6161784050124499,0.24781094330414655,0.5982309795883096,0.3832570428534516,0.47993444092128934,0.5658968118709781,0.42489952117477137,1.0,0.6411566965515927,0.6568880184510012,0.8655707132023093,0.2297804320975222,0.4292386204383638,0.11637467459935169,0.29503168874121694,0.259232608472296,0.3114622096933374,0.6351517506119854,0.07671282737678536,0.2424084949313703,0.6651541411303636,0.2773930468830511,0.22460224164140252,0.3424381204097971,0.7886213661783519,0.48563588786766293,0.4450522171924014,0.4180246215276106,0.8351909979277639,0.6327589350680434,0.6844964017866468,0.3903075670827746,0.49349073079686356,0.4455131722862479,0.677670623492687,0.6994606229947886,0.48368537900060393,0.9362457646409998,0.5675432362304712,0.2894609479149982,0.8312441045445078,0.10391369928605754,0.6329201049171322,0.3950837209243359,0.05547213782529253,0.7107474705936561,0.33088130812397765,0.42271216031421005,0.41973710427476785,0.11532318437953276,0.33191517954764266,0.4931557411372972,0.6544688985284727,0.6475310463256034,0.7224770626717784,0.8625335282508996,0.4973847635828369,0.5663987607201247,0.544370711692042,0.5019981655240977,0.4984681204297771,0.7686119830508467,0.586999419268263,0.43898424394519747,0.6164635975083175,0.7562517211143027,0.9072155211166166,0.4361074448025065,0.16519641618706205,0.5043024015430433,0.6097950749340693,0.4948026574031375,0.388967123239941,0.7582241521331945,0.34006467317397354,0.5309634623174835,0.3484534899461157,0.2856596429166951,0.6458750804740943,0.5088111506076705,0.4480313834802662,0.3806915759215982,0.4221162437400235,0.6254965277152225
